name,universeId,placeId,link,genre,allowedGearGenres,isGenreEnforced,isAllGenre,playing,visits,favoritedCount,gameRating
Climb 2000 Stairs to VIP! 🪜,1028742818,2841101062,web.roblox.com/games/2841101062,Adventure,Adventure,True,False,28,3914679,14601,
PUSAT LATIHAN POLIS JALAN PUTEH,2695061162,7011211778,web.roblox.com/games/7011211778,All,All,True,True,0,3006,17,
[🐝NEW MAP]  [🖱️x10 CLICKS ]  Pepper Clicker,1523900974,4634780456,web.roblox.com/games/4634780456,All,All,True,True,4,5726287,34841,
[Halloween]: Facility Lockdown (Beta),905830965,2538668125,web.roblox.com/games/2538668125,Horror,Scary,True,False,106,4336448,48179,
[New Planes And Tanks!] Tank Arsenal,1326703162,3898863854,web.roblox.com/games/3898863854,Fighting,Ninja,True,False,4,416785,5587,
POOP YOUR PANTS SIMULATOR !!!!,2160286833,5989871234,web.roblox.com/games/5989871234,All,All,True,True,2,52557,164,
Tower of Guessing,2532564084,6707315756,web.roblox.com/games/6707315756,All,All,True,True,2,38898,576,
[NEW MAZE] Frightsanity scream park,1561615483,4707099784,web.roblox.com/games/4707099784,Horror,Scary,True,False,23,4638067,62169,
Blood Samurai 2,1968036988,5617626326,web.roblox.com/games/5617626326,Fighting,Ninja,True,False,144,37094738,218534,
be dead forever simulator,1042702539,2882332175,web.roblox.com/games/2882332175,Comedy,Funny,True,False,261,74359390,292720,
Fits To Steal! 300+ outfits ⭐️ [NEW STYLES],2934202573,7548656944,web.roblox.com/games/7548656944,All,All,True,True,3,28099,1365,
Super Ninja Tycoon,2008637103,5686496250,web.roblox.com/games/5686496250,Fighting,Ninja,True,False,5,256365,610,
Coder Simulator 2 🖥️,1462263473,4538576989,web.roblox.com/games/4538576989,All,All,True,True,34,7790243,69241,
🌨The Sky Is Falling! [BETA],1469406897,4548511578,web.roblox.com/games/4548511578,All,All,True,True,0,5753714,54928,
Left 4 Survival [5.8.6_02] [Festive Fall Event!],6512309,24184676,web.roblox.com/games/24184676,FPS,FPS,True,False,130,35256721,218006,
[2.0] The Dome - Fairzone,40066745,15110664,web.roblox.com/games/15110664,Military,War,False,False,2,4092342,48238,
[🎃HALLOWEEN!] Mega Rebirth Simulator,2522505794,6689888144,web.roblox.com/games/6689888144,Adventure,Adventure,True,False,2,368442,2474,
OPPOSER VR [Alpha],2886328901,7406004869,web.roblox.com/games/7406004869,Fighting,Ninja,True,False,61,244935,5545,
Outskirts of Budapest,2073387601,5829262782,web.roblox.com/games/5829262782,All,All,True,True,0,841,9,
(DRONE GP) AoA!!!,384457852,923163348,web.roblox.com/games/923163348,All,All,True,True,19,51866428,524816,
Adopt Me!,383310974,920587237,web.roblox.com/games/920587237,RPG,RPG,True,False,101490,25664363740,22732013,
[Vietnam War] Thua Thien Hue Province,1802002638,5169725259,web.roblox.com/games/5169725259,All,All,True,True,0,35725,125,
Escape The Diner Obby,2509005009,6666498518,web.roblox.com/games/6666498518,Adventure,Adventure,True,False,200,6318922,7212,
🌈Escape Inflatable Parkour Obby! (NEW!) [EASY],2923946198,7514822062,web.roblox.com/games/7514822062,Adventure,Adventure,True,False,10,433275,551,
Zombie's Roleplay Universe!,383213785,920313961,web.roblox.com/games/920313961,Adventure,Adventure,True,False,66,34417,883,
ROBLOX GEARS Battlegrounds,2858245819,7325075107,web.roblox.com/games/7325075107,All,All,True,True,5,109490,133,
Get eaten by a fox girl!,2847071936,7293823083,web.roblox.com/games/7293823083,Horror,Scary,True,False,0,27882,302,
하늘부대,2948981330,7590157291,web.roblox.com/games/7590157291,All,All,True,True,0,1530,7,
[JACK THE RIPPER!] Gods Legacy (Alpha),2327077463,6304762286,web.roblox.com/games/6304762286,Fighting,Ninja,True,False,20,1943904,32828,
digital Station sign,60219992,127820923,web.roblox.com/games/127820923,Town and City,TownAndCity,True,False,82,21257254,34609,
The Normal Button 🎃,147317337,391553864,web.roblox.com/games/391553864,Comedy,Funny,True,False,29,7722442,55367,
Kaiju Online Reborn [Alpha],1630788737,4819285479,web.roblox.com/games/4819285479,All,All,True,True,5,2102295,20380,
🐶 Guess The Animal! 🐱,1528093828,4641698642,web.roblox.com/games/4641698642,All,All,True,True,49,965201,4037,
"Vermont, 2023",1657068679,4867817169,web.roblox.com/games/4867817169,All,All,True,True,0,9936,184,
"〔≽〕Yutir, Days City Capital",2803195020,7206765269,web.roblox.com/games/7206765269,All,All,True,True,4,6706,199,
[UPDATE] ONCE HORROR MAZE,2524143834,6692592112,web.roblox.com/games/6692592112,All,All,True,True,59,5954942,38384,
Blox Hunt | v2.7.25,28401883,70005410,web.roblox.com/games/70005410,All,All,True,True,967,348489834,2858507,
[x1000 STATS] Banning Simulator 2!,1380180186,4221615296,web.roblox.com/games/4221615296,All,All,False,True,16,12329976,96704,
ماب هجوله )ملوك الطاره( تحديث جديد,2787860699,7178719078,web.roblox.com/games/7178719078,All,All,True,True,6,77223,93,
Granny noob granny noob,761454275,2181697999,web.roblox.com/games/2181697999,All,All,True,True,41,8459953,8408,
🐶CODE: PET 🍼Baby Simulator👶,1022549704,2823503928,web.roblox.com/games/2823503928,All,All,True,True,669,215853115,765340,
Abandoned Fishing Lake [Showcase] V1.1.1 (Voice),139780699,368181773,web.roblox.com/games/368181773,Adventure,Adventure,True,False,0,314433,16200,
[Beta] osu!RoVer,2680020109,6983932919,web.roblox.com/games/6983932919,All,All,True,True,32,540624,9416,
"Orlando, Florida | PWS/SS Split Contract",1995857036,5665663612,web.roblox.com/games/5665663612,All,All,True,True,2,137106,2022,
Sky World,2689031310,7000631041,web.roblox.com/games/7000631041,All,All,True,True,0,11695,8,
[STAGE 12] Escape Da Baby Running Head,2405818594,6451102483,web.roblox.com/games/6451102483,All,All,True,True,16,462415,1253,
Numberblocks Creation Place,2389008611,6420167123,web.roblox.com/games/6420167123,All,All,True,True,6,362923,339,
[🔥ANIME🔥] Bee Farm!,2770559205,7146614300,web.roblox.com/games/7146614300,All,All,True,True,17,307122,7055,
Noobie The Tower Of Hell,2955370746,7606677268,web.roblox.com/games/7606677268,All,All,True,True,0,120,10,
Jurassic World | Isla Nublar [MAJOR UPDATE],1858133704,5306434316,web.roblox.com/games/5306434316,All,All,True,True,0,139342,4222,
Cataclysmic Clash: Aged Legacy,1687346890,4925869783,web.roblox.com/games/4925869783,Fighting,Ninja,True,False,15,1588470,12715,
Police Training Center,2850414286,7302658218,web.roblox.com/games/7302658218,All,All,True,True,0,911,4,
Tower of Cruel Punishment (ToCP) With Checkpoints,2685492949,6994087242,web.roblox.com/games/6994087242,All,All,True,True,0,1057,31,
Prison Tycoon!,1148183174,3179952301,web.roblox.com/games/3179952301,All,All,True,True,216,33037325,162097,
[RoZ] - Rain of Zombiez,387048070,929389130,web.roblox.com/games/929389130,Fighting,Ninja,True,False,0,184950,860,
Destroy The Giant Duck!,360899208,868958312,web.roblox.com/games/868958312,FPS,FPS,True,False,15,10620768,98896,
Siren head scary story,1703961180,4959816126,web.roblox.com/games/4959816126,All,All,True,True,1,327299,543,
Squid Game Tycoon🦑,2595381857,6826938464,web.roblox.com/games/6826938464,All,All,True,True,0,53339,403,
[HALLOWEEN] Lost Kingdom Tycoon,2834029712,7265151852,web.roblox.com/games/7265151852,All,All,True,True,343,913333,27760,
Skirmish,1966627985,5615158353,web.roblox.com/games/5615158353,All,All,True,True,69,2670299,27617,
Power n Chill,1999133843,5670764668,web.roblox.com/games/5670764668,All,All,True,True,7,2087887,43285,
Destruction Physics,2195939586,6058150350,web.roblox.com/games/6058150350,All,All,True,True,709,31985949,319976,
[Hallow 1] Purgatory,2549571843,6738156515,web.roblox.com/games/6738156515,All,All,True,True,3,203405,3024,
Escape Papa Pizza's Pizzeria! (SCARY OBBY),2655478023,6939111033,web.roblox.com/games/6939111033,Adventure,Adventure,True,False,3298,93112102,170363,
Salon & Spa,381673735,916418139,web.roblox.com/games/916418139,RPG,RPG,True,False,30,30792834,320532,
Power Rangers: Robloxian Force 1.6,532602585,1321510165,web.roblox.com/games/1321510165,RPG,RPG,False,False,3,275908,4564,
미국 독립전쟁.,2651283164,6931280551,web.roblox.com/games/6931280551,All,All,True,True,0,213,2,
Kill Championship Wrestling,2950487777,7594068254,web.roblox.com/games/7594068254,All,All,True,True,0,81,1,
Anime World Legends,2831573641,7260129570,web.roblox.com/games/7260129570,All,All,True,True,0,2672,124,
Escape Squid Game Obby ⭕🔺,1828053649,5226373119,web.roblox.com/games/5226373119,Adventure,Adventure,True,False,6,560865,2039,
La Escuela y Club Nocturno Simulator (Zona Urbana),2439864978,6514937797,web.roblox.com/games/6514937797,Town and City,TownAndCity,True,False,12,356798,2428,
[UPDATE]Undertale fight for love,2005721747,5681588623,web.roblox.com/games/5681588623,Fighting,Ninja,True,False,91,2128172,28917,
FNAF KIDS,692413075,1911545796,web.roblox.com/games/1911545796,Horror,Scary,True,False,0,346595,3569,
update Pop cat simulator,2208981601,6083932450,web.roblox.com/games/6083932450,All,All,True,True,15,258340,1309,
Tandem Game,2952946275,7600280874,web.roblox.com/games/7600280874,All,All,True,True,120,2304179,33992,
[HALLOWEEN] COAGULATION [Beta],2131812964,5936018056,web.roblox.com/games/5936018056,Fighting,Ninja,True,False,123,2956524,37372,
섭 옳김 맵링크 https://www.roblox.com/games/7708409683/V,2961235096,7622356253,web.roblox.com/games/7622356253,All,All,True,True,0,1041,13,
A | L Staff HQ,2353487003,6354003542,web.roblox.com/games/6354003542,All,All,True,True,2,12718,173,
Ankha  Game 🥵  (Update 3),2900221084,7444926142,web.roblox.com/games/7444926142,All,All,True,True,4,86604,420,
US PAPS | Sans Battles Royal,1953553565,5592196445,web.roblox.com/games/5592196445,All,All,True,True,20,3286795,14986,
Akademi High School,2205736675,6077741634,web.roblox.com/games/6077741634,All,All,True,True,0,32256,424,
(KK) Ruby,2685394663,6993902225,web.roblox.com/games/6993902225,All,All,True,True,2,82733,194,
두뇌 풀가동 방탈출! 방문 27k 감사합니다!,2376229532,6395927206,web.roblox.com/games/6395927206,All,All,True,True,0,38449,83,
🎃Halloween! Giant Simulator,1077961373,2986677229,web.roblox.com/games/2986677229,All,All,True,True,1724,120982288,483425,
"Bosnia,1993 Serbian Borders",1549296288,4683277615,web.roblox.com/games/4683277615,Military,War,True,False,0,837,20,
"SURVIVE THE JEFF THE KILLER, SONIC, PIGGY, GRANNY",1932157603,5527744652,web.roblox.com/games/5527744652,Horror,Scary,True,False,4,217752,555,
Breaking Point 2,2499076778,6648893133,web.roblox.com/games/6648893133,Horror,Scary,True,False,164,3354623,18223,
Save The Cats Obby!,655581795,1762624987,web.roblox.com/games/1762624987,All,All,True,True,3,2259632,15932,
JENNIE's Photoshoot Studio,2877514343,7381335737,web.roblox.com/games/7381335737,All,All,True,True,2,9319,85,
microscopic brained kade,2833144990,7263360510,web.roblox.com/games/7263360510,All,All,True,True,0,75,3,
Heroes: BETA 2.0,1479826592,4564965542,web.roblox.com/games/4564965542,All,All,True,True,40,7036324,99682,
다시 열었습니다. 실탄 사격장,2961398944,7622784863,web.roblox.com/games/7622784863,All,All,True,True,0,535,7,
[ Content Deleted ],2899795691,7443778860,web.roblox.com/games/7443778860,All,All,True,True,0,88505,708,
Empires: Bot Commander,1822514924,5213922640,web.roblox.com/games/5213922640,Fighting,Ninja,True,False,6,53839,1267,
🎃HALLOWEEN UPDATE🎃  Pet Masters,2665144051,6956230651,web.roblox.com/games/6956230651,All,All,True,True,0,407,5,
Brad's Difficulty Chart Obby: Remastered,2319507188,6289365295,web.roblox.com/games/6289365295,All,All,True,True,14,141302,865,
disney pixar carros 1 e 3,2575524522,6787912128,web.roblox.com/games/6787912128,Adventure,Adventure,True,False,2,17918,41,
Tulip Lane (RO Scale),1371759277,4183229068,web.roblox.com/games/4183229068,Town and City,TownAndCity,True,False,1,439665,4625,
Thailand Driving [Alpha],1436410542,4494289372,web.roblox.com/games/4494289372,All,All,True,True,0,75866,338,
Survive The Plane Crash,777511600,2232210017,web.roblox.com/games/2232210017,All,All,False,True,76,3005762,24668,
Halloween Hangout,2960319082,7620043089,web.roblox.com/games/7620043089,All,All,True,True,0,4958,33,
🌊Elemental Power Tycoon🔥,1574429292,4727570601,web.roblox.com/games/4727570601,Fighting,Ninja,True,False,78,4848011,17568,
🎃 Survival Zombie Tycoon,34593955,28382335,web.roblox.com/games/28382335,Fighting,Ninja,True,False,188,25513306,161705,
莫泊格大亨,2658622632,6944559226,web.roblox.com/games/6944559226,All,All,True,True,15,366992,1228,
Squid Game [NEW UPDATE ],2714950829,7048358077,web.roblox.com/games/7048358077,Adventure,Adventure,True,False,6,545817,7292,
Squid Game - Survival The Killers! 🔪,1253990141,3554325378,web.roblox.com/games/3554325378,Adventure,Adventure,True,False,343,90931206,118774,
The Maze Runner | Weapons!,79487665,166472984,web.roblox.com/games/166472984,All,All,True,True,0,542933,6501,
[UPDATE+10X LUCK] unExpected,2662228658,6950774710,web.roblox.com/games/6950774710,Fighting,Ninja,True,False,47,1207820,15014,
Hmm...,368435896,885702956,web.roblox.com/games/885702956,Adventure,Adventure,True,False,58,33501645,455474,
✈️ Work at an Airport!,1800856255,5167146804,web.roblox.com/games/5167146804,Town and City,TownAndCity,True,False,128,17139149,113209,
🎃CODE: spooky20k! 💪 Weight Lifting Simulator,2735137388,7083923409,web.roblox.com/games/7083923409,All,All,True,True,2,234942,842,
🔥Anime Tycoon🔥 UPDATE,2053595770,5787756416,web.roblox.com/games/5787756416,All,All,True,True,16,217282,1117,
Retirement Home,2915295868,7487941267,web.roblox.com/games/7487941267,Building,Tutorial,True,False,0,20,1,
🎃Survival The Tree House Killer [HALLOWEEN],1023302830,2826014825,web.roblox.com/games/2826014825,All,All,True,True,213,4797309,6698,
Jump Over The Walls [HALLOWALL],991943856,2745661925,web.roblox.com/games/2745661925,All,All,True,True,453,51126066,239431,
🔥One Piece Tower Defense🔥,2197675191,6061579164,web.roblox.com/games/6061579164,All,All,True,True,2,1710385,10924,
Climb the Giant Man Obby,2472041655,6574475351,web.roblox.com/games/6574475351,Adventure,Adventure,True,False,2,286438,6517,
copa dos carros (3 NOVOS CARROS E ILUMINAÇAO),1025498878,2832919086,web.roblox.com/games/2832919086,Sports,Sports,True,False,2,345435,749,
[3 Players] LOL Surprise LILS Tycoon,2055331583,5793073732,web.roblox.com/games/5793073732,Fighting,Ninja,True,False,70,3856458,8522,
Isletale,1516461825,4623294202,web.roblox.com/games/4623294202,Horror,Scary,True,False,0,167091,2013,
Red Light Green Light,2960449288,7620395425,web.roblox.com/games/7620395425,Adventure,Adventure,True,False,0,3133,54,
Bruh's No Jumps Per Difficulty Chart Obby,2371707583,6387526539,web.roblox.com/games/6387526539,All,All,True,True,63,2048968,7955,
Speed's Glitch Per Difficulty Chart Obby,2631361217,6893874744,web.roblox.com/games/6893874744,All,All,True,True,2,193648,976,
Crown Academy [Beta],887448259,2506647097,web.roblox.com/games/2506647097,Adventure,Adventure,True,False,232,61317132,451847,
Gorilla Simulator 2,551477886,1378712700,web.roblox.com/games/1378712700,Adventure,Adventure,True,False,36,12434356,124095,
script fight X,2626904704,6885546211,web.roblox.com/games/6885546211,All,All,True,True,2,38480,363,
Build Island,2000151171,5672467276,web.roblox.com/games/5672467276,Building,Tutorial,True,False,216,15164532,76935,
The Castle of Time,2180768388,6029903395,web.roblox.com/games/6029903395,All,All,True,True,10,207657,5008,
[이벤트: 점박이하이에나 찾기] 동물탐사 온라인,2861358267,7334127834,web.roblox.com/games/7334127834,Adventure,Adventure,True,False,0,23,1,
Doomspire Brickbattle (NEW GAMEPASS **👑ULTRA👑**),717643529,2035449683,web.roblox.com/games/2035449683,All,All,True,True,113,6194478,17102,
Pinewood Space Shuttle Advantage,31874825,17541196,web.roblox.com/games/17541196,Adventure,Adventure,True,False,47,31130665,179802,
NEW! Castle in the Sky! Adventure Obby!,2264162061,6184121263,web.roblox.com/games/6184121263,Adventure,Adventure,True,False,88,3655338,9809,
Koala Cafe V1,1427922701,4476260062,web.roblox.com/games/4476260062,All,All,True,True,0,1888,41,
[BNL] Brasil New Life,2683757252,6990893297,web.roblox.com/games/6990893297,RPG,RPG,True,False,28,164040,902,
Rocket Tester,97706693,223399075,web.roblox.com/games/223399075,Sci-Fi,SciFi,False,False,101,19026331,204311,
Dynasty: Battlegrounds [ALPHA],2203607750,6073601949,web.roblox.com/games/6073601949,Fighting,Ninja,True,False,63,350322,4477,
[✨Beds✨] Sleeping Simulator 💤,2243257031,6145747587,web.roblox.com/games/6145747587,All,All,True,True,38,7454249,60679,
🎃 Driving Simulator 👻,1410457361,4410049285,web.roblox.com/games/4410049285,Adventure,Adventure,True,False,3857,231126383,1281428,
Lab Experiment,500227863,1229173778,web.roblox.com/games/1229173778,Sci-Fi,SciFi,True,False,164,55108441,538947,
Mega House Tycoon 🏡,1775165209,5115340903,web.roblox.com/games/5115340903,All,All,True,True,68,1544522,5578,
Push the ball out of the box: RS,2178376389,6024713653,web.roblox.com/games/6024713653,Adventure,Adventure,True,False,6,221198,1550,
King!  💪Lifting Simulator- Big Lifting Gods 2,2452153029,6537622035,web.roblox.com/games/6537622035,All,All,True,True,4,141663,480,
